{'latitude': 37.63319237, 'longitude': 127.07763917, 'heading': 111.2, 'velocity': 0.0, 'pwml_chk': 1501, 'pwmr_chk': 1499, 'time_difference': 0.2}
{'latitude': 37.63318831, 'longitude': 127.07763984, 'heading': 78.4, 'velocity': 0.0, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.0}
{'latitude': 37.63318834, 'longitude': 127.07763987, 'heading': 78.3, 'velocity': 0.0, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.63318828, 'longitude': 127.07763989, 'heading': 78.2, 'velocity': 0.0, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.63318831, 'longitude': 127.07763992, 'heading': 78.5, 'velocity': 0.0, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.63318802, 'longitude': 127.0776401, 'heading': 76.2, 'velocity': 0.4, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.4}
{'latitude': 37.63318802, 'longitude': 127.0776401, 'heading': 76.2, 'velocity': 0.4, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.0}
{'latitude': 37.6331877, 'longitude': 127.07764033, 'heading': 73.5, 'velocity': 0.5, 'pwml_chk': 1546, 'pwmr_chk': 1553, 'time_difference': 0.2}
{'latitude': 37.63318752, 'longitude': 127.07764046, 'heading': 72.0, 'velocity': 0.2, 'pwml_chk': 1547, 'pwmr_chk': 1552, 'time_difference': 0.2}
{'latitude': 37.63318752, 'longitude': 127.07764049, 'heading': 71.7, 'velocity': 0.0, 'pwml_chk': 1547, 'pwmr_chk': 1552, 'time_difference': 0.2}
{'latitude': 37.63318749, 'longitude': 127.0776405, 'heading': 71.4, 'velocity': 0.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63318725, 'longitude': 127.07764069, 'heading': 69.0, 'velocity': 0.2, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.4}
{'latitude': 37.63318712, 'longitude': 127.07764077, 'heading': 67.7, 'velocity': 0.2, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63318704, 'longitude': 127.07764085, 'heading': 67.0, 'velocity': 0.1, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63318699, 'longitude': 127.0776409, 'heading': 66.7, 'velocity': 0.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63318699, 'longitude': 127.0776409, 'heading': 66.7, 'velocity': 0.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.0}
{'latitude': 37.63318697, 'longitude': 127.07764091, 'heading': 66.5, 'velocity': 0.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318698, 'longitude': 127.07764095, 'heading': 66.4, 'velocity': 0.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.4}
{'latitude': 37.63318698, 'longitude': 127.07764098, 'heading': 66.4, 'velocity': 0.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318701, 'longitude': 127.07764099, 'heading': 66.6, 'velocity': 0.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318705, 'longitude': 127.07764096, 'heading': 67.1, 'velocity': 0.1, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318705, 'longitude': 127.07764096, 'heading': 67.1, 'velocity': 0.1, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.0}
{'latitude': 37.63318712, 'longitude': 127.07764094, 'heading': 67.6, 'velocity': 0.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.4}
{'latitude': 37.63318726, 'longitude': 127.07764085, 'heading': 69.1, 'velocity': 0.3, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318745, 'longitude': 127.07764068, 'heading': 70.9, 'velocity': 0.3, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63318745, 'longitude': 127.07764068, 'heading': 70.9, 'velocity': 0.3, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.0}
{'latitude': 37.63318763, 'longitude': 127.07764056, 'heading': 72.5, 'velocity': 0.2, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63318785, 'longitude': 127.07764033, 'heading': 74.4, 'velocity': 0.1, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.4}
{'latitude': 37.63318795, 'longitude': 127.07764023, 'heading': 75.4, 'velocity': 0.1, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63318807, 'longitude': 127.07764014, 'heading': 76.4, 'velocity': 0.1, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63318837, 'longitude': 127.07763994, 'heading': 79.1, 'velocity': 0.2, 'pwml_chk': 1548, 'pwmr_chk': 1551, 'time_difference': 0.4}
{'latitude': 37.63318847, 'longitude': 127.0776399, 'heading': 80.1, 'velocity': 0.1, 'pwml_chk': 1548, 'pwmr_chk': 1551, 'time_difference': 0.2}
{'latitude': 37.63318855, 'longitude': 127.07763985, 'heading': 80.9, 'velocity': 0.1, 'pwml_chk': 1547, 'pwmr_chk': 1552, 'time_difference': 0.2}
{'latitude': 37.63318869, 'longitude': 127.0776398, 'heading': 82.1, 'velocity': 0.2, 'pwml_chk': 1545, 'pwmr_chk': 1554, 'time_difference': 0.2}
{'latitude': 37.63318889, 'longitude': 127.07763974, 'heading': 83.7, 'velocity': 0.3, 'pwml_chk': 1544, 'pwmr_chk': 1555, 'time_difference': 0.2}
{'latitude': 37.63318908, 'longitude': 127.07763968, 'heading': 85.3, 'velocity': 0.2, 'pwml_chk': 1544, 'pwmr_chk': 1555, 'time_difference': 0.2}
{'latitude': 37.63318938, 'longitude': 127.07763954, 'heading': 87.8, 'velocity': 0.4, 'pwml_chk': 1544, 'pwmr_chk': 1555, 'time_difference': 0.2}
{'latitude': 37.63318961, 'longitude': 127.07763945, 'heading': 89.7, 'velocity': 0.2, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63318974, 'longitude': 127.07763941, 'heading': 90.8, 'velocity': 0.1, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63318976, 'longitude': 127.0776394, 'heading': 90.8, 'velocity': 0.0, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63318976, 'longitude': 127.0776394, 'heading': 90.8, 'velocity': 0.0, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.0}
{'latitude': 37.63318999, 'longitude': 127.07763932, 'heading': 92.4, 'velocity': 0.3, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.4}
{'latitude': 37.63319021, 'longitude': 127.07763925, 'heading': 94.2, 'velocity': 0.3, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63319049, 'longitude': 127.07763917, 'heading': 96.2, 'velocity': 0.3, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63319069, 'longitude': 127.07763905, 'heading': 98.0, 'velocity': 0.2, 'pwml_chk': 1543, 'pwmr_chk': 1556, 'time_difference': 0.2}
{'latitude': 37.63319069, 'longitude': 127.07763905, 'heading': 98.0, 'velocity': 0.2, 'pwml_chk': 1537, 'pwmr_chk': 1562, 'time_difference': 0.0}
{'latitude': 37.63319104, 'longitude': 127.07763907, 'heading': 101.0, 'velocity': 0.3, 'pwml_chk': 1536, 'pwmr_chk': 1563, 'time_difference': 0.4}
{'latitude': 37.63319144, 'longitude': 127.07763907, 'heading': 104.0, 'velocity': 0.5, 'pwml_chk': 1535, 'pwmr_chk': 1564, 'time_difference': 0.2}
{'latitude': 37.63319161, 'longitude': 127.07763908, 'heading': 105.4, 'velocity': 0.1, 'pwml_chk': 1533, 'pwmr_chk': 1566, 'time_difference': 0.2}
{'latitude': 37.63319173, 'longitude': 127.07763913, 'heading': 106.2, 'velocity': 0.1, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63319173, 'longitude': 127.07763913, 'heading': 106.2, 'velocity': 0.1, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.0}
{'latitude': 37.63319178, 'longitude': 127.07763911, 'heading': 106.5, 'velocity': 0.2, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.4}
{'latitude': 37.63319176, 'longitude': 127.07763909, 'heading': 106.4, 'velocity': 0.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319178, 'longitude': 127.07763908, 'heading': 106.5, 'velocity': 0.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319179, 'longitude': 127.07763911, 'heading': 106.5, 'velocity': 0.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319176, 'longitude': 127.07763908, 'heading': 106.4, 'velocity': 0.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319181, 'longitude': 127.07763908, 'heading': 106.6, 'velocity': 0.1, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319183, 'longitude': 127.07763906, 'heading': 106.8, 'velocity': 0.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.4}
{'latitude': 37.63319201, 'longitude': 127.07763907, 'heading': 108.5, 'velocity': 0.3, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63319235, 'longitude': 127.07763912, 'heading': 111.4, 'velocity': 0.4, 'pwml_chk': 1530, 'pwmr_chk': 1569, 'time_difference': 0.2}
{'latitude': 37.63319235, 'longitude': 127.07763912, 'heading': 111.4, 'velocity': 0.4, 'pwml_chk': 1530, 'pwmr_chk': 1569, 'time_difference': 0.0}
{'latitude': 37.63319259, 'longitude': 127.07763917, 'heading': 113.8, 'velocity': 0.2, 'pwml_chk': 1530, 'pwmr_chk': 1569, 'time_difference': 0.2}
{'latitude': 37.63319257, 'longitude': 127.07763916, 'heading': 113.6, 'velocity': 0.2, 'pwml_chk': 1528, 'pwmr_chk': 1571, 'time_difference': 0.2}
{'latitude': 37.63319258, 'longitude': 127.07763915, 'heading': 113.8, 'velocity': 0.0, 'pwml_chk': 1528, 'pwmr_chk': 1571, 'time_difference': 0.2}
{'latitude': 37.63319279, 'longitude': 127.07763917, 'heading': 116.2, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.4}
{'latitude': 37.63319279, 'longitude': 127.07763917, 'heading': 116.2, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.0}
{'latitude': 37.63319287, 'longitude': 127.07763919, 'heading': 117.4, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319288, 'longitude': 127.07763917, 'heading': 117.2, 'velocity': 0.0, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319296, 'longitude': 127.07763918, 'heading': 117.8, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319325, 'longitude': 127.07763917, 'heading': 121.7, 'velocity': 0.2, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.4}
{'latitude': 37.63319337, 'longitude': 127.07763916, 'heading': 122.6, 'velocity': 0.0, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.6331935, 'longitude': 127.07763913, 'heading': 124.1, 'velocity': 0.2, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.6331936, 'longitude': 127.07763919, 'heading': 126.0, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319373, 'longitude': 127.07763921, 'heading': 127.6, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319382, 'longitude': 127.07763927, 'heading': 129.0, 'velocity': 0.1, 'pwml_chk': 1527, 'pwmr_chk': 1572, 'time_difference': 0.2}
{'latitude': 37.63319391, 'longitude': 127.07763932, 'heading': 130.4, 'velocity': 0.1, 'pwml_chk': 1522, 'pwmr_chk': 1577, 'time_difference': 0.2}
{'latitude': 37.63319391, 'longitude': 127.07763932, 'heading': 130.4, 'velocity': 0.1, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.0}
{'latitude': 37.63319395, 'longitude': 127.07763936, 'heading': 131.1, 'velocity': 0.0, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.2}
{'latitude': 37.63319397, 'longitude': 127.07763939, 'heading': 131.7, 'velocity': 0.0, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.2}
{'latitude': 37.63319403, 'longitude': 127.07763941, 'heading': 132.5, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 40.4}
{'latitude': 37.63319408, 'longitude': 127.07763942, 'heading': 133.1, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319411, 'longitude': 127.07763945, 'heading': 133.7, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319415, 'longitude': 127.07763946, 'heading': 134.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319415, 'longitude': 127.07763946, 'heading': 134.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319419, 'longitude': 127.07763947, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319419, 'longitude': 127.07763948, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.4}
{'latitude': 37.63319418, 'longitude': 127.07763949, 'heading': 134.5, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763951, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763953, 'heading': 134.5, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763953, 'heading': 134.5, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.0}
{'latitude': 37.6331942, 'longitude': 127.07763952, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.4}
{'latitude': 37.6331942, 'longitude': 127.07763952, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.0}
{'latitude': 37.6331942, 'longitude': 127.07763952, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319421, 'longitude': 127.07763954, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.6331942, 'longitude': 127.07763956, 'heading': 134.3, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.6331942, 'longitude': 127.07763956, 'heading': 134.3, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.4}
{'latitude': 37.6331942, 'longitude': 127.07763956, 'heading': 134.3, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.0}
{'latitude': 37.63319419, 'longitude': 127.07763958, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763958, 'heading': 134.4, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763958, 'heading': 134.3, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319417, 'longitude': 127.07763958, 'heading': 134.3, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319412, 'longitude': 127.07763955, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.6}
{'latitude': 37.63319412, 'longitude': 127.07763955, 'heading': 134.0, 'velocity': 0.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63319412, 'longitude': 127.07763955, 'heading': 134.0, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319411, 'longitude': 127.07763954, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319409, 'longitude': 127.07763952, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.6331941, 'longitude': 127.0776395, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319408, 'longitude': 127.07763949, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.6331941, 'longitude': 127.07763947, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.6331941, 'longitude': 127.07763951, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.6331941, 'longitude': 127.07763951, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319413, 'longitude': 127.07763952, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319415, 'longitude': 127.07763955, 'heading': 133.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319418, 'longitude': 127.07763962, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.63319418, 'longitude': 127.07763964, 'heading': 134.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319417, 'longitude': 127.07763961, 'heading': 134.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319417, 'longitude': 127.07763965, 'heading': 134.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319417, 'longitude': 127.07763965, 'heading': 134.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319412, 'longitude': 127.07763967, 'heading': 134.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319408, 'longitude': 127.07763956, 'heading': 133.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.63319406, 'longitude': 127.07763952, 'heading': 133.5, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319406, 'longitude': 127.07763956, 'heading': 133.9, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319401, 'longitude': 127.0776395, 'heading': 133.6, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.633194, 'longitude': 127.07763952, 'heading': 133.6, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319401, 'longitude': 127.07763952, 'heading': 133.5, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319401, 'longitude': 127.07763952, 'heading': 133.5, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319398, 'longitude': 127.07763949, 'heading': 133.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.63319396, 'longitude': 127.07763951, 'heading': 133.1, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319395, 'longitude': 127.0776395, 'heading': 132.6, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319391, 'longitude': 127.0776395, 'heading': 131.8, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319387, 'longitude': 127.07763948, 'heading': 130.9, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319389, 'longitude': 127.07763949, 'heading': 131.0, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.6331939, 'longitude': 127.07763953, 'heading': 131.1, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.6331939, 'longitude': 127.07763953, 'heading': 131.1, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.6331939, 'longitude': 127.07763954, 'heading': 131.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319391, 'longitude': 127.07763953, 'heading': 131.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319394, 'longitude': 127.07763949, 'heading': 131.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319394, 'longitude': 127.07763948, 'heading': 131.2, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319398, 'longitude': 127.07763949, 'heading': 131.6, 'velocity': 0.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.63319399, 'longitude': 127.07763948, 'heading': 131.5, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319404, 'longitude': 127.0776395, 'heading': 131.7, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319404, 'longitude': 127.0776395, 'heading': 131.7, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319408, 'longitude': 127.07763952, 'heading': 131.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319407, 'longitude': 127.07763951, 'heading': 131.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319403, 'longitude': 127.07763953, 'heading': 131.9, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63319399, 'longitude': 127.07763944, 'heading': 131.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.4}
{'latitude': 37.63319399, 'longitude': 127.07763944, 'heading': 131.8, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.0}
{'latitude': 37.63319395, 'longitude': 127.07763946, 'heading': 131.7, 'velocity': 0.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
